Site,Quadrat,Year,Acropora,Agaricia,Colpophyllia,Dichocoenia,Diploria,Eusmilia,Favia,Helioseris,Isophyllastrea,Madracis,Manicina,Meandrina,Montastraea,Mycetophyllia,Porites,Scolymia,Siderastrea,Stephanocoenia,Orbicella
Cabritte Horn,27,2005,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
Cabritte Horn,28,2005,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,29,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Cabritte Horn,30,2005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Cabritte Horn,31,2005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,32,2005,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,33,2005,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,34,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,35,2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,36,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,37,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,38,2005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
Cabritte Horn,39,2005,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,40,2005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,1,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cabritte Horn,3,2006,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Cabritte Horn,4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
Cabritte Horn,5,2006,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,6,2006,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,7,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,8,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
Cabritte Horn,9,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,10,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,11,2006,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Cabritte Horn,12,2006,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,13,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,14,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Cabritte Horn,15,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,16,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,17,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,18,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,19,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,20,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,21,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,22,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,23,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,24,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,25,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,26,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,27,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,28,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,29,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,30,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,31,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,32,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,33,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,34,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,35,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,36,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,37,2006,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,38,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,39,2006,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,40,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,1,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,3,2007,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,4,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,5,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,6,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
Cabritte Horn,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,8,2007,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,9,2007,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,10,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,11,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Cabritte Horn,12,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,13,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
Cabritte Horn,14,2007,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
Cabritte Horn,15,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,16,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,17,2007,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,18,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,19,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,20,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,21,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,22,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,23,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,24,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,25,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,26,2007,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,27,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,28,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,29,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,30,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,31,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,32,2007,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,33,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,34,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,35,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,36,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,37,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,38,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,39,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,40,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,1,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,2,2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,3,2008,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,4,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,6,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Cabritte Horn,8,2008,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,9,2008,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,10,2008,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,11,2008,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,12,2008,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,13,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,14,2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,15,2008,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,16,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,17,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,18,2008,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,19,2008,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
Cabritte Horn,20,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,21,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,22,2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,23,2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,24,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,25,2008,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,26,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,27,2008,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,28,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,29,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,30,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cabritte Horn,31,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,32,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1
Cabritte Horn,33,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,34,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,35,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,36,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Cabritte Horn,37,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,38,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,39,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,40,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,1,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,2,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,3,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,4,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,5,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,8,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,9,2009,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,10,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,11,2009,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,12,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,13,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,14,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,15,2009,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,16,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,17,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,18,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,19,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,20,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,21,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,22,2009,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,23,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,24,2009,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,25,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,26,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,27,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,28,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,29,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Cabritte Horn,30,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,31,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,32,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,33,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,34,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,35,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,36,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cabritte Horn,37,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,38,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,39,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,40,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,2,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,3,2010,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,4,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,5,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Cabritte Horn,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,7,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,8,2010,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0
Cabritte Horn,9,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,10,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,11,2010,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,12,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,13,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,14,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,15,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Cabritte Horn,16,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,17,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cabritte Horn,18,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,19,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,20,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,21,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,22,2010,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,23,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,24,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,25,2010,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,26,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,27,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,28,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,29,2010,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,30,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,31,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,32,2010,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,33,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,34,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,35,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Cabritte Horn,36,2010,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,37,2010,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Cabritte Horn,38,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,39,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,40,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,1,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,2,2011,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,3,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Cabritte Horn,4,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,5,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,6,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,7,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Cabritte Horn,8,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,9,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,10,2011,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,12,2011,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,13,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,14,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,15,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,16,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,17,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,18,2011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Cabritte Horn,19,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,20,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,21,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,22,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Cabritte Horn,23,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,24,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cabritte Horn,25,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Cabritte Horn,26,2011,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,27,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,28,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,29,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,30,2011,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,31,2011,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,32,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,33,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,34,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Cabritte Horn,35,2011,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,36,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,37,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,38,2011,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,39,2011,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,40,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cabritte Horn,1,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,3,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cabritte Horn,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,5,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cabritte Horn,6,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,7,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,8,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0
Cabritte Horn,9,2012,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,10,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabritte Horn,11,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabritte Horn,12,2012,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
